date,Month,Year,datetime,hour,cash_type,card,Price,coffee_name,Quantity,Sales,Store
01-04-2024,Apr,2024,01-04-2024 17:01:43,17,cash,,40,Cappuccino,2,80.00,Hell's Kitchen
01-04-2024,Apr,2024,01-04-2024 18:18:42,18,card,ANON-0000-0000-0024,33.8,Americano with Milk,2,67.60,Astoria
01-04-2024,Apr,2024,01-04-2024 18:45:27,18,card,ANON-0000-0000-0090,38.7,Hot Chocolate,2,77.40,Astoria
02-04-2024,Apr,2024,02-04-2024 10:01:14,10,card,ANON-0000-0000-0001,38.7,Latte,3,116.10,Astoria
02-04-2024,Apr,2024,02-04-2024 16:18:34,16,card,ANON-0000-0000-0003,28.9,Americano,1,28.90,Hell's Kitchen
02-04-2024,Apr,2024,02-04-2024 16:19:28,16,card,ANON-0000-0000-0003,28.9,Cortado,1,28.90,Lower Manhattan
02-04-2024,Apr,2024,02-04-2024 19:59:32,19,cash,,40,Cappuccino,1,40.00,Lower Manhattan
03-04-2024,Apr,2024,03-04-2024 10:19:14,10,card,ANON-0000-0000-0003,28.9,Cortado,2,57.80,Hell's Kitchen
03-04-2024,Apr,2024,03-04-2024 10:20:08,10,card,ANON-0000-0000-0003,28.9,Americano,1,28.90,Hell's Kitchen
03-04-2024,Apr,2024,03-04-2024 13:12:05,13,card,ANON-0000-0000-0012,38.7,Cappuccino,2,77.40,Hell's Kitchen
03-04-2024,Apr,2024,03-04-2024 15:36:12,15,cash,,30,Cortado,1,30.00,Astoria
04-04-2024,Apr,2024,04-04-2024 10:44:56,10,card,ANON-0000-0000-0091,38.7,Latte,3,116.10,Hell's Kitchen
04-04-2024,Apr,2024,04-04-2024 11:26:38,11,card,ANON-0000-0000-0092,38.7,Latte,1,38.70,Hell's Kitchen
04-04-2024,Apr,2024,04-04-2024 11:27:48,11,card,ANON-0000-0000-0093,38.7,Cappuccino,2,77.40,Hell's Kitchen
04-04-2024,Apr,2024,04-04-2024 12:23:02,12,card,ANON-0000-0000-0094,28.9,Cortado,2,57.80,Hell's Kitchen
04-04-2024,Apr,2024,04-04-2024 19:42:08,19,cash,,40,Latte,3,120.00,Astoria
05-04-2024,Apr,2024,05-04-2024 10:40:43,10,card,ANON-0000-0000-0095,28.9,Americano,2,57.80,Astoria
05-04-2024,Apr,2024,05-04-2024 10:42:06,10,card,ANON-0000-0000-0012,28.9,Americano,3,86.70,Lower Manhattan
05-04-2024,Apr,2024,05-04-2024 11:06:15,11,card,ANON-0000-0000-0096,28.9,Cortado,2,57.80,Astoria
05-04-2024,Apr,2024,05-04-2024 12:14:28,12,card,ANON-0000-0000-0097,33.8,Americano with Milk,3,101.40,Lower Manhattan
05-04-2024,Apr,2024,05-04-2024 14:23:40,14,card,ANON-0000-0000-0098,38.7,Latte,1,38.70,Lower Manhattan
05-04-2024,Apr,2024,05-04-2024 14:24:50,14,card,ANON-0000-0000-0098,28.9,Cortado,3,86.70,Hell's Kitchen
05-04-2024,Apr,2024,05-04-2024 15:30:50,15,cash,,40,Latte,2,80.00,Astoria
05-04-2024,Apr,2024,05-04-2024 15:54:16,15,cash,,40,Cappuccino,2,80.00,Hell's Kitchen
05-04-2024,Apr,2024,05-04-2024 15:55:31,15,cash,,30,Americano,3,90.00,Hell's Kitchen
05-04-2024,Apr,2024,05-04-2024 16:17:44,16,cash,,40,Cocoa,2,80.00,Hell's Kitchen
05-04-2024,Apr,2024,05-04-2024 16:18:24,16,card,ANON-0000-0000-0003,24,Espresso,2,48.00,Astoria
06-04-2024,Apr,2024,06-04-2024 12:32:31,12,card,ANON-0000-0000-0099,33.8,Americano with Milk,2,67.60,Hell's Kitchen
06-04-2024,Apr,2024,06-04-2024 14:13:19,14,card,ANON-0000-0000-0040,38.7,Cappuccino,1,38.70,Astoria
06-04-2024,Apr,2024,06-04-2024 14:14:27,14,card,ANON-0000-0000-0040,28.9,Americano,2,57.80,Astoria
06-04-2024,Apr,2024,06-04-2024 14:49:50,14,card,ANON-0000-0000-0009,38.7,Latte,2,77.40,Lower Manhattan
07-04-2024,Apr,2024,07-04-2024 10:12:53,10,card,ANON-0000-0000-0091,38.7,Latte,1,38.70,Astoria
07-04-2024,Apr,2024,07-04-2024 12:44:32,12,card,ANON-0000-0000-0040,38.7,Cappuccino,1,38.70,Astoria
07-04-2024,Apr,2024,07-04-2024 12:46:05,12,card,ANON-0000-0000-0040,38.7,Cappuccino,3,116.10,Lower Manhattan
07-04-2024,Apr,2024,07-04-2024 14:16:25,14,card,ANON-0000-0000-0100,28.9,Cortado,2,57.80,Lower Manhattan
07-04-2024,Apr,2024,07-04-2024 14:17:31,14,card,ANON-0000-0000-0100,24,Espresso,3,72.00,Lower Manhattan
07-04-2024,Apr,2024,07-04-2024 18:01:17,18,card,ANON-0000-0000-0101,38.7,Hot Chocolate,2,77.40,Lower Manhattan
07-04-2024,Apr,2024,07-04-2024 18:02:04,18,card,ANON-0000-0000-0101,33.8,Americano with Milk,1,33.80,Astoria
08-04-2024,Apr,2024,08-04-2024 10:58:21,10,card,ANON-0000-0000-0102,33.8,Americano with Milk,2,67.60,Hell's Kitchen
08-04-2024,Apr,2024,08-04-2024 10:59:28,10,card,ANON-0000-0000-0103,38.7,Cappuccino,1,38.70,Hell's Kitchen
08-04-2024,Apr,2024,08-04-2024 11:01:20,11,card,ANON-0000-0000-0012,28.9,Americano,3,86.70,Lower Manhattan
08-04-2024,Apr,2024,08-04-2024 11:04:47,11,card,ANON-0000-0000-0104,38.7,Cappuccino,2,77.40,Astoria
08-04-2024,Apr,2024,08-04-2024 12:54:26,12,cash,,25,Espresso,3,75.00,Astoria
08-04-2024,Apr,2024,08-04-2024 15:43:37,15,cash,,35,Americano with Milk,3,105.00,Astoria
08-04-2024,Apr,2024,08-04-2024 16:41:38,16,card,ANON-0000-0000-0017,38.7,Latte,2,77.40,Lower Manhattan
08-04-2024,Apr,2024,08-04-2024 18:18:10,18,card,ANON-0000-0000-0105,28.9,Americano,1,28.90,Lower Manhattan
08-04-2024,Apr,2024,08-04-2024 19:22:27,19,card,ANON-0000-0000-0024,33.8,Americano with Milk,3,101.40,Lower Manhattan
08-04-2024,Apr,2024,08-04-2024 19:23:59,19,card,ANON-0000-0000-0106,38.7,Cappuccino,2,77.40,Astoria
09-04-2024,Apr,2024,09-04-2024 10:22:27,10,cash,,40,Cappuccino,1,40.00,Astoria
09-04-2024,Apr,2024,09-04-2024 10:24:10,10,cash,,30,Americano,3,90.00,Lower Manhattan
09-04-2024,Apr,2024,09-04-2024 11:42:28,11,card,ANON-0000-0000-0091,38.7,Latte,3,116.10,Astoria
09-04-2024,Apr,2024,09-04-2024 15:11:49,15,card,ANON-0000-0000-0107,38.7,Hot Chocolate,3,116.10,Hell's Kitchen
09-04-2024,Apr,2024,09-04-2024 17:25:24,17,card,ANON-0000-0000-0049,38.7,Hot Chocolate,1,38.70,Hell's Kitchen
10-04-2024,Apr,2024,10-04-2024 10:21:26,10,cash,,25,Espresso,1,25.00,Lower Manhattan
10-04-2024,Apr,2024,10-04-2024 17:55:07,17,cash,,40,Hot Chocolate,3,120.00,Hell's Kitchen
10-04-2024,Apr,2024,10-04-2024 17:55:31,17,card,ANON-0000-0000-0108,24,Espresso,1,24.00,Hell's Kitchen
10-04-2024,Apr,2024,10-04-2024 18:24:59,18,card,ANON-0000-0000-0009,38.7,Cappuccino,1,38.70,Astoria
10-04-2024,Apr,2024,10-04-2024 20:04:05,20,card,ANON-0000-0000-0109,38.7,Latte,2,77.40,Hell's Kitchen
11-04-2024,Apr,2024,11-04-2024 10:41:23,10,card,ANON-0000-0000-0110,28.9,Americano,2,57.80,Hell's Kitchen
11-04-2024,Apr,2024,11-04-2024 10:42:59,10,card,ANON-0000-0000-0110,28.9,Americano,3,86.70,Lower Manhattan
11-04-2024,Apr,2024,11-04-2024 16:35:23,16,card,ANON-0000-0000-0017,38.7,Latte,3,116.10,Hell's Kitchen
11-04-2024,Apr,2024,11-04-2024 19:16:57,19,card,ANON-0000-0000-0106,38.7,Cappuccino,1,38.70,Hell's Kitchen
11-04-2024,Apr,2024,11-04-2024 19:18:37,19,card,ANON-0000-0000-0024,33.8,Americano with Milk,3,101.40,Hell's Kitchen
12-04-2024,Apr,2024,12-04-2024 19:03:43,19,card,ANON-0000-0000-0019,38.7,Hot Chocolate,2,77.40,Lower Manhattan
12-04-2024,Apr,2024,12-04-2024 19:38:23,19,card,ANON-0000-0000-0009,28.9,Cortado,2,57.80,Lower Manhattan
13-04-2024,Apr,2024,13-04-2024 12:29:20,12,card,ANON-0000-0000-0009,38.7,Latte,1,38.70,Astoria
13-04-2024,Apr,2024,13-04-2024 12:43:02,12,card,ANON-0000-0000-0012,28.9,Americano,2,57.80,Lower Manhattan
13-04-2024,Apr,2024,13-04-2024 15:06:52,15,cash,,40,Hot Chocolate,2,80.00,Lower Manhattan
13-04-2024,Apr,2024,13-04-2024 15:07:56,15,cash,,40,Hot Chocolate,3,120.00,Lower Manhattan
13-04-2024,Apr,2024,13-04-2024 16:18:04,16,card,ANON-0000-0000-0111,38.7,Cappuccino,1,38.70,Lower Manhattan
13-04-2024,Apr,2024,13-04-2024 16:19:40,16,card,ANON-0000-0000-0111,38.7,Latte,3,116.10,Astoria
13-04-2024,Apr,2024,13-04-2024 17:51:26,17,card,ANON-0000-0000-0112,38.7,Cappuccino,1,38.70,Astoria
13-04-2024,Apr,2024,13-04-2024 17:53:19,17,card,ANON-0000-0000-0012,38.7,Cappuccino,2,77.40,Astoria
14-04-2024,Apr,2024,14-04-2024 10:55:27,10,cash,,40,Latte,1,40.00,Hell's Kitchen
14-04-2024,Apr,2024,14-04-2024 12:24:39,12,card,ANON-0000-0000-0113,38.7,Cappuccino,3,116.10,Hell's Kitchen
14-04-2024,Apr,2024,14-04-2024 12:27:09,12,cash,,30,Cortado,1,30.00,Hell's Kitchen
14-04-2024,Apr,2024,14-04-2024 12:29:07,12,cash,,30,Cortado,3,90.00,Lower Manhattan
14-04-2024,Apr,2024,14-04-2024 12:31:36,12,cash,,35,Americano with Milk,3,105.00,Lower Manhattan
14-04-2024,Apr,2024,14-04-2024 13:21:50,13,card,ANON-0000-0000-0114,28.9,Cortado,2,57.80,Astoria
14-04-2024,Apr,2024,14-04-2024 14:23:32,14,card,ANON-0000-0000-0012,28.9,Americano,1,28.90,Astoria
14-04-2024,Apr,2024,14-04-2024 14:24:27,14,card,ANON-0000-0000-0012,28.9,Americano,3,86.70,Hell's Kitchen
14-04-2024,Apr,2024,14-04-2024 14:25:18,14,card,ANON-0000-0000-0012,28.9,Americano,1,28.90,Lower Manhattan
14-04-2024,Apr,2024,14-04-2024 15:46:28,15,card,ANON-0000-0000-0017,38.7,Cappuccino,1,38.70,Hell's Kitchen
14-04-2024,Apr,2024,14-04-2024 16:59:55,16,card,ANON-0000-0000-0012,28.9,Cortado,3,86.70,Hell's Kitchen
14-04-2024,Apr,2024,14-04-2024 17:00:45,17,card,ANON-0000-0000-0019,38.7,Latte,3,116.10,Astoria
14-04-2024,Apr,2024,14-04-2024 18:38:20,18,card,ANON-0000-0000-0115,38.7,Cappuccino,2,77.40,Astoria
15-04-2024,Apr,2024,15-04-2024 11:45:25,11,card,ANON-0000-0000-0064,28.9,Americano,1,28.90,Astoria
15-04-2024,Apr,2024,15-04-2024 17:01:46,17,card,ANON-0000-0000-0003,28.9,Americano,3,86.70,Lower Manhattan
15-04-2024,Apr,2024,15-04-2024 17:02:50,17,card,ANON-0000-0000-0004,33.8,Americano with Milk,3,101.40,Hell's Kitchen
15-04-2024,Apr,2024,15-04-2024 19:33:03,19,card,ANON-0000-0000-0009,33.8,Americano with Milk,1,33.80,Lower Manhattan
15-04-2024,Apr,2024,15-04-2024 19:41:58,19,cash,,25,Espresso,2,50.00,Lower Manhattan
16-04-2024,Apr,2024,16-04-2024 10:43:50,10,cash,,35,Americano with Milk,1,35.00,Lower Manhattan
16-04-2024,Apr,2024,16-04-2024 10:46:26,10,card,ANON-0000-0000-0116,33.8,Americano with Milk,1,33.80,Hell's Kitchen
16-04-2024,Apr,2024,16-04-2024 12:40:48,12,card,ANON-0000-0000-0117,38.7,Cocoa,3,116.10,Lower Manhattan
16-04-2024,Apr,2024,16-04-2024 12:52:08,12,card,ANON-0000-0000-0064,28.9,Cortado,2,57.80,Lower Manhattan
16-04-2024,Apr,2024,16-04-2024 15:03:17,15,card,ANON-0000-0000-0118,28.9,Americano,3,86.70,Hell's Kitchen
16-04-2024,Apr,2024,16-04-2024 17:42:04,17,card,ANON-0000-0000-0024,33.8,Americano with Milk,1,33.80,Lower Manhattan
16-04-2024,Apr,2024,16-04-2024 17:43:23,17,card,ANON-0000-0000-0009,38.7,Cappuccino,2,77.40,Hell's Kitchen
16-04-2024,Apr,2024,16-04-2024 18:09:05,18,card,ANON-0000-0000-0050,38.7,Cocoa,2,77.40,Astoria
17-04-2024,Apr,2024,17-04-2024 13:33:00,13,card,ANON-0000-0000-0012,28.9,Americano,1,28.90,Astoria
17-04-2024,Apr,2024,17-04-2024 13:44:00,13,card,ANON-0000-0000-0119,24,Espresso,2,48.00,Lower Manhattan
17-04-2024,Apr,2024,17-04-2024 16:13:24,16,cash,,40,Cappuccino,3,120.00,Lower Manhattan
17-04-2024,Apr,2024,17-04-2024 17:01:35,17,card,ANON-0000-0000-0120,38.7,Cappuccino,3,116.10,Lower Manhattan
17-04-2024,Apr,2024,17-04-2024 17:02:41,17,card,ANON-0000-0000-0120,38.7,Cappuccino,3,116.10,Hell's Kitchen
17-04-2024,Apr,2024,17-04-2024 18:14:03,18,card,ANON-0000-0000-0121,28.9,Cortado,1,28.90,Lower Manhattan
18-04-2024,Apr,2024,18-04-2024 11:19:02,11,card,ANON-0000-0000-0003,28.9,Americano,2,57.80,Astoria
18-04-2024,Apr,2024,18-04-2024 11:20:06,11,card,ANON-0000-0000-0003,28.9,Americano,1,28.90,Astoria
18-04-2024,Apr,2024,18-04-2024 13:49:13,13,card,ANON-0000-0000-0122,33.8,Americano with Milk,1,33.80,Hell's Kitchen
18-04-2024,Apr,2024,18-04-2024 13:50:17,13,card,ANON-0000-0000-0122,28.9,Cortado,2,57.80,Hell's Kitchen
18-04-2024,Apr,2024,18-04-2024 14:34:20,14,card,ANON-0000-0000-0123,38.7,Cappuccino,3,116.10,Hell's Kitchen
18-04-2024,Apr,2024,18-04-2024 14:35:49,14,card,ANON-0000-0000-0123,38.7,Latte,1,38.70,Hell's Kitchen
18-04-2024,Apr,2024,18-04-2024 17:44:16,17,card,ANON-0000-0000-0069,38.7,Latte,1,38.70,Lower Manhattan
18-04-2024,Apr,2024,18-04-2024 18:21:06,18,card,ANON-0000-0000-0085,38.7,Cappuccino,1,38.70,Astoria
18-04-2024,Apr,2024,18-04-2024 19:39:51,19,card,ANON-0000-0000-0024,38.7,Hot Chocolate,3,116.10,Hell's Kitchen
18-04-2024,Apr,2024,18-04-2024 19:40:49,19,card,ANON-0000-0000-0009,38.7,Hot Chocolate,3,116.10,Astoria
19-04-2024,Apr,2024,19-04-2024 10:10:36,10,card,ANON-0000-0000-0001,38.7,Latte,1,38.70,Astoria
19-04-2024,Apr,2024,19-04-2024 13:11:48,13,card,ANON-0000-0000-0040,33.8,Americano with Milk,2,67.60,Hell's Kitchen
19-04-2024,Apr,2024,19-04-2024 13:13:21,13,card,ANON-0000-0000-0040,38.7,Cappuccino,1,38.70,Lower Manhattan
19-04-2024,Apr,2024,19-04-2024 13:58:54,13,card,ANON-0000-0000-0124,38.7,Hot Chocolate,2,77.40,Astoria
19-04-2024,Apr,2024,19-04-2024 13:59:50,13,card,ANON-0000-0000-0124,38.7,Cappuccino,2,77.40,Astoria
19-04-2024,Apr,2024,19-04-2024 18:23:19,18,card,ANON-0000-0000-0024,38.7,Cocoa,2,77.40,Hell's Kitchen
19-04-2024,Apr,2024,19-04-2024 18:25:33,18,card,ANON-0000-0000-0009,33.8,Americano with Milk,2,67.60,Lower Manhattan
20-04-2024,Apr,2024,20-04-2024 11:24:43,11,cash,,35,Americano with Milk,2,70.00,Lower Manhattan
20-04-2024,Apr,2024,20-04-2024 12:08:36,12,card,ANON-0000-0000-0125,33.8,Americano with Milk,3,101.40,Astoria
20-04-2024,Apr,2024,20-04-2024 12:09:43,12,card,ANON-0000-0000-0125,33.8,Americano with Milk,1,33.80,Astoria
20-04-2024,Apr,2024,20-04-2024 13:08:37,13,card,ANON-0000-0000-0118,28.9,Americano,1,28.90,Astoria
20-04-2024,Apr,2024,20-04-2024 13:09:48,13,card,ANON-0000-0000-0118,33.8,Americano with Milk,1,33.80,Lower Manhattan
20-04-2024,Apr,2024,20-04-2024 13:10:55,13,card,ANON-0000-0000-0118,38.7,Hot Chocolate,3,116.10,Astoria
20-04-2024,Apr,2024,20-04-2024 14:44:18,14,card,ANON-0000-0000-0040,38.7,Cappuccino,1,38.70,Astoria
20-04-2024,Apr,2024,20-04-2024 15:11:00,15,card,ANON-0000-0000-0009,33.8,Americano with Milk,2,67.60,Hell's Kitchen
20-04-2024,Apr,2024,20-04-2024 15:22:41,15,card,ANON-0000-0000-0012,32.82,Americano with Milk,1,32.82,Astoria
20-04-2024,Apr,2024,20-04-2024 15:49:25,15,card,ANON-0000-0000-0126,32.82,Americano with Milk,2,65.64,Hell's Kitchen
20-04-2024,Apr,2024,20-04-2024 17:07:58,17,cash,,39,Cocoa,2,78.00,Lower Manhattan
20-04-2024,Apr,2024,20-04-2024 18:27:41,18,card,ANON-0000-0000-0127,37.72,Cappuccino,1,37.72,Astoria
20-04-2024,Apr,2024,20-04-2024 18:28:47,18,card,ANON-0000-0000-0127,37.72,Cappuccino,1,37.72,Astoria
20-04-2024,Apr,2024,20-04-2024 19:30:55,19,card,ANON-0000-0000-0128,37.72,Latte,1,37.72,Lower Manhattan
21-04-2024,Apr,2024,21-04-2024 11:16:46,11,card,ANON-0000-0000-0001,37.72,Latte,1,37.72,Astoria
21-04-2024,Apr,2024,21-04-2024 14:15:38,14,card,ANON-0000-0000-0099,27.92,Americano,1,27.92,Astoria
21-04-2024,Apr,2024,21-04-2024 17:09:03,17,cash,,39,Cappuccino,3,117.00,Astoria
22-04-2024,Apr,2024,22-04-2024 11:09:16,11,card,ANON-0000-0000-0012,27.92,Americano,1,27.92,Astoria
22-04-2024,Apr,2024,22-04-2024 11:29:27,11,card,ANON-0000-0000-0129,32.82,Americano with Milk,2,65.64,Lower Manhattan
22-04-2024,Apr,2024,22-04-2024 18:40:33,18,cash,,39,Latte,1,39.00,Hell's Kitchen
22-04-2024,Apr,2024,22-04-2024 19:39:05,19,card,ANON-0000-0000-0009,37.72,Latte,3,113.16,Lower Manhattan
22-04-2024,Apr,2024,22-04-2024 20:02:29,20,cash,,39,Cappuccino,1,39.00,Lower Manhattan
23-04-2024,Apr,2024,23-04-2024 14:22:36,14,card,ANON-0000-0000-0025,37.72,Cappuccino,2,75.44,Astoria
23-04-2024,Apr,2024,23-04-2024 14:23:53,14,card,ANON-0000-0000-0024,32.82,Americano with Milk,3,98.46,Astoria
23-04-2024,Apr,2024,23-04-2024 14:24:58,14,card,ANON-0000-0000-0009,37.72,Cappuccino,2,75.44,Lower Manhattan
23-04-2024,Apr,2024,23-04-2024 19:42:28,19,card,ANON-0000-0000-0130,32.82,Americano with Milk,1,32.82,Hell's Kitchen
23-04-2024,Apr,2024,23-04-2024 19:43:26,19,card,ANON-0000-0000-0130,32.82,Americano with Milk,2,65.64,Astoria
24-04-2024,Apr,2024,24-04-2024 10:19:38,10,card,ANON-0000-0000-0001,37.72,Latte,1,37.72,Astoria
24-04-2024,Apr,2024,24-04-2024 10:21:27,10,card,ANON-0000-0000-0131,32.82,Americano with Milk,3,98.46,Lower Manhattan
24-04-2024,Apr,2024,24-04-2024 11:23:46,11,card,ANON-0000-0000-0132,32.82,Americano with Milk,1,32.82,Hell's Kitchen
24-04-2024,Apr,2024,24-04-2024 11:33:26,11,card,ANON-0000-0000-0133,32.82,Americano with Milk,1,32.82,Lower Manhattan
24-04-2024,Apr,2024,24-04-2024 12:39:09,12,card,ANON-0000-0000-0059,32.82,Americano with Milk,1,32.82,Lower Manhattan
24-04-2024,Apr,2024,24-04-2024 16:39:07,16,card,ANON-0000-0000-0009,32.82,Americano with Milk,2,65.64,Lower Manhattan
24-04-2024,Apr,2024,24-04-2024 19:39:50,19,card,ANON-0000-0000-0134,32.82,Americano with Milk,3,98.46,Hell's Kitchen
24-04-2024,Apr,2024,24-04-2024 19:40:54,19,card,ANON-0000-0000-0134,37.72,Cappuccino,2,75.44,Astoria
25-04-2024,Apr,2024,25-04-2024 10:46:08,10,card,ANON-0000-0000-0135,27.92,Americano,2,55.84,Hell's Kitchen
25-04-2024,Apr,2024,25-04-2024 15:18:27,15,card,ANON-0000-0000-0009,37.72,Latte,3,113.16,Hell's Kitchen
25-04-2024,Apr,2024,25-04-2024 17:09:44,17,card,ANON-0000-0000-0012,27.92,Americano,3,83.76,Hell's Kitchen
25-04-2024,Apr,2024,25-04-2024 17:10:49,17,card,ANON-0000-0000-0012,27.92,Americano,2,55.84,Astoria
26-04-2024,Apr,2024,26-04-2024 10:12:51,10,card,ANON-0000-0000-0001,37.72,Latte,2,75.44,Hell's Kitchen
26-04-2024,Apr,2024,26-04-2024 12:01:31,12,card,ANON-0000-0000-0136,37.72,Latte,1,37.72,Astoria
26-04-2024,Apr,2024,26-04-2024 13:31:28,13,card,ANON-0000-0000-0137,37.72,Cappuccino,1,37.72,Astoria
26-04-2024,Apr,2024,26-04-2024 15:32:35,15,card,ANON-0000-0000-0012,27.92,Americano,2,55.84,Astoria
26-04-2024,Apr,2024,26-04-2024 15:33:33,15,card,ANON-0000-0000-0012,27.92,Americano,2,55.84,Astoria
26-04-2024,Apr,2024,26-04-2024 16:23:27,16,card,ANON-0000-0000-0138,27.92,Cortado,3,83.76,Astoria
26-04-2024,Apr,2024,26-04-2024 16:24:34,16,card,ANON-0000-0000-0139,27.92,Americano,3,83.76,Hell's Kitchen
26-04-2024,Apr,2024,26-04-2024 19:32:07,19,card,ANON-0000-0000-0009,37.72,Hot Chocolate,1,37.72,Astoria
26-04-2024,Apr,2024,26-04-2024 19:33:30,19,card,ANON-0000-0000-0009,37.72,Cocoa,1,37.72,Astoria
27-04-2024,Apr,2024,27-04-2024 15:27:01,15,card,ANON-0000-0000-0009,37.72,Cappuccino,2,75.44,Hell's Kitchen
28-04-2024,Apr,2024,28-04-2024 10:32:52,10,card,ANON-0000-0000-0001,37.72,Latte,2,75.44,Astoria
28-04-2024,Apr,2024,28-04-2024 12:30:10,12,card,ANON-0000-0000-0140,37.72,Cappuccino,2,75.44,Lower Manhattan
28-04-2024,Apr,2024,28-04-2024 18:27:08,18,card,ANON-0000-0000-0012,27.92,Americano,2,55.84,Astoria
28-04-2024,Apr,2024,28-04-2024 18:28:11,18,card,ANON-0000-0000-0012,27.92,Americano,2,55.84,Lower Manhattan
28-04-2024,Apr,2024,28-04-2024 18:29:02,18,card,ANON-0000-0000-0019,37.72,Latte,2,75.44,Astoria
29-04-2024,Apr,2024,29-04-2024 11:26:32,11,card,ANON-0000-0000-0141,27.92,Cortado,3,83.76,Astoria
29-04-2024,Apr,2024,29-04-2024 13:27:57,13,card,ANON-0000-0000-0003,27.92,Americano,1,27.92,Lower Manhattan
29-04-2024,Apr,2024,29-04-2024 13:28:54,13,card,ANON-0000-0000-0003,27.92,Cortado,3,83.76,Hell's Kitchen
29-04-2024,Apr,2024,29-04-2024 13:53:36,13,card,ANON-0000-0000-0141,27.92,Cortado,3,83.76,Lower Manhattan
29-04-2024,Apr,2024,29-04-2024 13:54:24,13,card,ANON-0000-0000-0141,32.82,Americano with Milk,3,98.46,Astoria
29-04-2024,Apr,2024,29-04-2024 18:37:48,18,card,ANON-0000-0000-0140,37.72,Cappuccino,2,75.44,Astoria
29-04-2024,Apr,2024,29-04-2024 19:12:33,19,card,ANON-0000-0000-0134,37.72,Cappuccino,3,113.16,Astoria
29-04-2024,Apr,2024,29-04-2024 19:13:38,19,card,ANON-0000-0000-0134,37.72,Cappuccino,2,75.44,Lower Manhattan
30-04-2024,Apr,2024,30-04-2024 10:16:41,10,card,ANON-0000-0000-0142,37.72,Latte,3,113.16,Astoria
30-04-2024,Apr,2024,30-04-2024 10:34:52,10,card,ANON-0000-0000-0142,32.82,Americano with Milk,3,98.46,Hell's Kitchen
30-04-2024,Apr,2024,30-04-2024 10:35:48,10,card,ANON-0000-0000-0142,32.82,Americano with Milk,3,98.46,Astoria
30-04-2024,Apr,2024,30-04-2024 13:41:52,13,card,ANON-0000-0000-0142,27.92,Americano,1,27.92,Lower Manhattan
30-04-2024,Apr,2024,30-04-2024 13:43:00,13,card,ANON-0000-0000-0142,32.82,Americano with Milk,2,65.64,Lower Manhattan
30-04-2024,Apr,2024,30-04-2024 19:19:18,19,card,ANON-0000-0000-0142,37.72,Cappuccino,3,113.16,Hell's Kitchen
30-04-2024,Apr,2024,30-04-2024 19:30:04,19,card,ANON-0000-0000-0142,32.82,Americano with Milk,2,65.64,Astoria
30-04-2024,Apr,2024,30-04-2024 19:31:21,19,card,ANON-0000-0000-0142,37.72,Latte,1,37.72,Lower Manhattan
02-05-2024,May,2024,02-05-2024 10:33:56,10,card,ANON-0000-0000-0143,27.92,Americano,1,27.92,Lower Manhattan
02-05-2024,May,2024,02-05-2024 11:29:57,11,cash,,39,Latte,3,117.00,Lower Manhattan
02-05-2024,May,2024,02-05-2024 13:49:40,13,card,ANON-0000-0000-0133,32.82,Americano with Milk,2,65.64,Lower Manhattan
02-05-2024,May,2024,02-05-2024 18:36:22,18,card,ANON-0000-0000-0144,37.72,Cappuccino,3,113.16,Lower Manhattan
02-05-2024,May,2024,02-05-2024 18:41:11,18,card,ANON-0000-0000-0024,32.82,Americano with Milk,3,98.46,Astoria
02-05-2024,May,2024,02-05-2024 19:18:33,19,card,ANON-0000-0000-0145,37.72,Latte,1,37.72,Hell's Kitchen
02-05-2024,May,2024,02-05-2024 19:19:56,19,card,ANON-0000-0000-0145,37.72,Cappuccino,3,113.16,Lower Manhattan
03-05-2024,May,2024,03-05-2024 10:11:53,10,cash,,39,Latte,1,39.00,Astoria
03-05-2024,May,2024,03-05-2024 14:30:01,14,card,ANON-0000-0000-0146,37.72,Latte,1,37.72,Astoria
03-05-2024,May,2024,03-05-2024 17:03:25,17,card,ANON-0000-0000-0147,37.72,Latte,2,75.44,Astoria
06-05-2024,May,2024,06-05-2024 10:05:18,10,card,ANON-0000-0000-0148,27.92,Americano,2,55.84,Lower Manhattan
06-05-2024,May,2024,06-05-2024 10:06:52,10,card,ANON-0000-0000-0149,37.72,Cappuccino,2,75.44,Hell's Kitchen
06-05-2024,May,2024,06-05-2024 10:08:06,10,card,ANON-0000-0000-0149,32.82,Americano with Milk,1,32.82,Astoria
06-05-2024,May,2024,06-05-2024 10:09:08,10,card,ANON-0000-0000-0150,27.92,Americano,3,83.76,Astoria
06-05-2024,May,2024,06-05-2024 10:39:13,10,card,ANON-0000-0000-0141,27.92,Cortado,2,55.84,Hell's Kitchen
06-05-2024,May,2024,06-05-2024 11:34:21,11,cash,,29,Americano,1,29.00,Astoria
06-05-2024,May,2024,06-05-2024 13:18:11,13,card,ANON-0000-0000-0148,27.92,Cortado,3,83.76,Astoria
06-05-2024,May,2024,06-05-2024 13:19:01,13,card,ANON-0000-0000-0148,27.92,Americano,3,83.76,Hell's Kitchen
06-05-2024,May,2024,06-05-2024 19:18:13,19,card,ANON-0000-0000-0151,37.72,Cappuccino,1,37.72,Lower Manhattan
06-05-2024,May,2024,06-05-2024 19:19:50,19,card,ANON-0000-0000-0151,37.72,Cappuccino,2,75.44,Hell's Kitchen
